seq,handler,tick_no,timer_no,sim_iso,sim_epoch,wall_ms,host_b0_open,host_b1_open,sec_b0_open,sec_b1_open,sec_close1,la_forming,la_closed
37,TIMER,0,37,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
38,TIMER,0,38,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
39,TIMER,0,39,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
40,TIMER,0,40,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
41,TIMER,0,41,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
42,TIMER,0,42,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
43,TIMER,0,43,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
44,TIMER,0,44,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
45,TIMER,0,45,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
46,TIMER,0,46,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
47,TIMER,0,47,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
48,TIMER,0,48,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
49,TIMER,0,49,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
50,TIMER,0,50,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
51,TIMER,0,51,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
52,TIMER,0,52,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
53,TIMER,0,53,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
54,TIMER,0,54,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
55,TIMER,0,55,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
56,TIMER,0,56,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
57,TIMER,0,57,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
58,TIMER,0,58,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
59,TIMER,0,59,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
60,TIMER,0,60,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
61,TIMER,0,61,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
62,TIMER,0,62,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
63,TIMER,0,63,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
64,TIMER,0,64,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
65,TIMER,0,65,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
66,TIMER,0,66,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
67,TIMER,0,67,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
68,TIMER,0,68,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
69,TIMER,0,69,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
70,TIMER,0,70,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
71,TIMER,0,71,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
72,TIMER,0,72,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
73,TIMER,0,73,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
74,TIMER,0,74,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
75,TIMER,0,75,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
76,TIMER,0,76,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
77,TIMER,0,77,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
78,TIMER,0,78,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
79,TIMER,0,79,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
80,TIMER,0,80,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
81,TIMER,0,81,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
82,TIMER,0,82,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
83,TIMER,0,83,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
84,TIMER,0,84,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
85,TIMER,0,85,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
86,TIMER,0,86,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
87,TIMER,0,87,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
88,TIMER,0,88,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
89,TIMER,0,89,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
90,TIMER,0,90,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
91,TIMER,0,91,2018.01.02 00:00:00,1514851200,282,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
92,TIMER,0,92,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
93,TIMER,0,93,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
94,TIMER,0,94,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
95,TIMER,0,95,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
96,TIMER,0,96,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
97,TIMER,0,97,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
98,TIMER,0,98,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
99,TIMER,0,99,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
100,TIMER,0,100,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
101,TIMER,0,101,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
102,TIMER,0,102,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
103,TIMER,0,103,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
104,TIMER,0,104,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
105,TIMER,0,105,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
106,TIMER,0,106,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
107,TIMER,0,107,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
108,TIMER,0,108,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
109,TIMER,0,109,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
110,TIMER,0,110,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
111,TIMER,0,111,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
112,TIMER,0,112,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
113,TIMER,0,113,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
114,TIMER,0,114,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
115,TIMER,0,115,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
116,TIMER,0,116,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
117,TIMER,0,117,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
118,TIMER,0,118,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
119,TIMER,0,119,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
120,TIMER,0,120,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
121,TIMER,0,121,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
122,TIMER,0,122,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
123,TIMER,0,123,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
124,TIMER,0,124,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
125,TIMER,0,125,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
126,TIMER,0,126,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
127,TIMER,0,127,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
128,TIMER,0,128,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
129,TIMER,0,129,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
130,TIMER,0,130,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
131,TIMER,0,131,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
132,TIMER,0,132,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
133,TIMER,0,133,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
134,TIMER,0,134,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
135,TIMER,0,135,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
136,TIMER,0,136,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
137,TIMER,0,137,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
138,TIMER,0,138,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
139,TIMER,0,139,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
140,TIMER,0,140,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
141,TIMER,0,141,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
142,TIMER,0,142,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
143,TIMER,0,143,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
144,TIMER,0,144,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
145,TIMER,0,145,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
146,TIMER,0,146,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
147,TIMER,0,147,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
148,TIMER,0,148,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
149,TIMER,0,149,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
150,TIMER,0,150,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
151,TIMER,0,151,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
152,TIMER,0,152,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
153,TIMER,0,153,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
154,TIMER,0,154,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
155,TIMER,0,155,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
156,TIMER,0,156,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
157,TIMER,0,157,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
158,TIMER,0,158,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
159,TIMER,0,159,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
160,TIMER,0,160,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
161,TIMER,0,161,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
162,TIMER,0,162,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
163,TIMER,0,163,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
164,TIMER,0,164,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
165,TIMER,0,165,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
166,TIMER,0,166,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
167,TIMER,0,167,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
168,TIMER,0,168,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
169,TIMER,0,169,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
170,TIMER,0,170,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
171,TIMER,0,171,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
172,TIMER,0,172,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
173,TIMER,0,173,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
174,TIMER,0,174,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
175,TIMER,0,175,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
176,TIMER,0,176,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
177,TIMER,0,177,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
178,TIMER,0,178,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
179,TIMER,0,179,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
180,TIMER,0,180,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
181,TIMER,0,181,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
182,TIMER,0,182,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
183,TIMER,0,183,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
184,TIMER,0,184,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
185,TIMER,0,185,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
186,TIMER,0,186,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
187,TIMER,0,187,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
188,TIMER,0,188,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
189,TIMER,0,189,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
190,TIMER,0,190,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
191,TIMER,0,191,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
192,TIMER,0,192,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
193,TIMER,0,193,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
194,TIMER,0,194,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
195,TIMER,0,195,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
196,TIMER,0,196,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
197,TIMER,0,197,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
198,TIMER,0,198,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
199,TIMER,0,199,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
200,TIMER,0,200,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
201,TIMER,0,201,2018.01.02 00:00:00,1514851200,297,2018.01.01 23:00,2018.01.01 22:00,2017.12.29 23:00,2017.12.29 22:00,1303.310,0,0
