scope,ea_id,symbol,phase,pair_class,disposition,reason,file_count,bytes,projected_free_bytes,compression_candidate_bytes
C_RELOCATED,QM5_10128,GBPCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1224442,0,1224442
C_RELOCATED,QM5_10128,GBPCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1299768,0,1299768
C_RELOCATED,QM5_10128,GBPNZD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1293208,0,1293208
C_RELOCATED,QM5_10128,GDAXI.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,7,72365,0,72365
C_RELOCATED,QM5_10128,GDAXI.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,25,223894,0,223894
C_RELOCATED,QM5_10128,NZDCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1320967,0,1320967
C_RELOCATED,QM5_10128,NZDUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,942990,0,942990
C_RELOCATED,QM5_10128,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,30,880331,0,0
C_RELOCATED,QM5_10128,USDCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,41,1410980,0,1410980
C_RELOCATED,QM5_10128,USDJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,41,1283913,0,1283913
C_RELOCATED,QM5_10128,WS30.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,52,1882063,0,1882063
C_RELOCATED,QM5_10128,XAGUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1355446,0,1355446
C_RELOCATED,QM5_10128,XAUUSD.DWX,Q08,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,36,46084,0,46084
C_RELOCATED,QM5_10128,XAUUSD.DWX,Q09_PORTFOLIO,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,1,50387,0,50387
C_RELOCATED,QM5_10128,XNGUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1364304,0,1364304
C_RELOCATED,QM5_10128,XTIUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1176649,0,1176649
C_RELOCATED,QM5_1013,EURGBP.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,7,79147,0,79147
C_RELOCATED,QM5_10131,NDX.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,21,661778,0,661778
C_RELOCATED,QM5_10134,EURGBP.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,45,1074925,0,1074925
C_RELOCATED,QM5_10134,EURJPY.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,7,72382,0,72382
C_RELOCATED,QM5_10134,EURJPY.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,19,544929,0,544929
C_RELOCATED,QM5_10134,EURUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,68,31008,0,31008
C_RELOCATED,QM5_10134,GDAXI.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,52,849443,0,849443
C_RELOCATED,QM5_10134,XTIUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,13,609771,0,609771
C_RELOCATED,QM5_10135,GBPAUD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,13,238059,0,238059
C_RELOCATED,QM5_1014,EURGBP.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,12,125106,0,125106
C_RELOCATED,QM5_1014,EURUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,8,79571,0,79571
C_RELOCATED,QM5_10141,AUDJPY.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,14,144791,0,144791
C_RELOCATED,QM5_10142,SP500.DWX,Q09_PORTFOLIO,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,1,6885,0,6885
C_RELOCATED,QM5_10143,AUDCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1583191,0,1583191
C_RELOCATED,QM5_10143,AUDCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,52,1190617,0,1190617
C_RELOCATED,QM5_10143,AUDJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1029790,0,1029790
C_RELOCATED,QM5_10143,AUDNZD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1448994,0,1448994
C_RELOCATED,QM5_10143,AUDUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1558155,0,1558155
C_RELOCATED,QM5_10143,CADCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1308240,0,1308240
C_RELOCATED,QM5_10143,CADJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,26,524927,0,524927
C_RELOCATED,QM5_10143,CHFJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,54,1107118,0,1107118
C_RELOCATED,QM5_10143,EURAUD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1379962,0,1379962
C_RELOCATED,QM5_10143,EURCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,26,639271,0,639271
C_RELOCATED,QM5_10143,EURCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,15,319008,0,319008
C_RELOCATED,QM5_10143,EURGBP.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,60,1169079,0,1169079
C_RELOCATED,QM5_10143,EURJPY.DWX,Q03,OTHER,DELETE_NONRETAINED,non-path pair; phase is not Q02/Q04,9,176759,176759,0
C_RELOCATED,QM5_10143,EURNZD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,54,1090141,0,1090141
C_RELOCATED,QM5_10143,EURUSD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,63,1307116,0,1307116
C_RELOCATED,QM5_10143,GBPAUD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,314973,0,314973
C_RELOCATED,QM5_10143,GBPAUD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,62,1201418,0,1201418
C_RELOCATED,QM5_10143,GBPCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1569120,0,1569120
C_RELOCATED,QM5_10143,GBPCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,52,1190690,0,1190690
C_RELOCATED,QM5_10143,GBPJPY.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,56,1002476,0,1002476
C_RELOCATED,QM5_10143,GBPNZD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,54,1165045,0,1165045
C_RELOCATED,QM5_10143,GDAXI.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,25,223970,0,223970
C_RELOCATED,QM5_10143,NZDCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,30,709281,0,709281
C_RELOCATED,QM5_10143,NZDCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,15,359935,0,359935
C_RELOCATED,QM5_10143,NZDJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,56,1307259,0,1307259
C_RELOCATED,QM5_10143,SP500.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,13,250151,0,250151
C_RELOCATED,QM5_10143,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,11,312765,0,0
C_RELOCATED,QM5_10143,USDCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,922656,0,922656
C_RELOCATED,QM5_10143,USDJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,41,864699,0,864699
C_RELOCATED,QM5_10143,XAGUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,26,612761,0,612761
C_RELOCATED,QM5_10143,XAUUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,28,606000,0,606000
C_RELOCATED,QM5_10143,XNGUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,26,636067,0,636067
C_RELOCATED,QM5_10144,CADJPY.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,7,72410,0,72410
C_RELOCATED,QM5_10144,NZDJPY.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,3,23266,0,23266
C_RELOCATED,QM5_10144,USDJPY.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,7,72446,0,72446
C_RELOCATED,QM5_10145,AUDCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1806781,0,1806781
C_RELOCATED,QM5_10145,AUDCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1681957,0,1681957
C_RELOCATED,QM5_10145,AUDJPY.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,7,72432,0,72432
C_RELOCATED,QM5_10145,AUDJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,75,1903945,0,1903945
C_RELOCATED,QM5_10145,AUDNZD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,69,1765188,0,1765188
C_RELOCATED,QM5_10145,AUDUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1790544,0,1790544
C_RELOCATED,QM5_10145,CADCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1689928,0,1689928
C_RELOCATED,QM5_10145,CADJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,69,1867624,0,1867624
C_RELOCATED,QM5_10145,CHFJPY.DWX,Q05,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,4,705159,0,705159
C_RELOCATED,QM5_10145,CHFJPY.DWX,Q06,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,4,680702,0,680702
C_RELOCATED,QM5_10145,CHFJPY.DWX,Q07,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,18,3374817,0,3374817
C_RELOCATED,QM5_10145,CHFJPY.DWX,Q08,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,12,13789,0,13789
C_RELOCATED,QM5_10145,EURAUD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1143301,0,1143301
C_RELOCATED,QM5_10145,EURCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1816570,0,1816570
C_RELOCATED,QM5_10145,EURCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1718999,0,1718999
C_RELOCATED,QM5_10145,EURGBP.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,78,2042139,0,2042139
C_RELOCATED,QM5_10145,EURJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,69,2008291,0,2008291
C_RELOCATED,QM5_10145,EURUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,71,1766387,0,1766387
C_RELOCATED,QM5_10145,GBPCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1830604,0,1830604
C_RELOCATED,QM5_10145,GBPCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1794228,0,1794228
C_RELOCATED,QM5_10145,GBPNZD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1899731,0,1899731
C_RELOCATED,QM5_10145,GDAXI.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,71,818619,0,818619
C_RELOCATED,QM5_10145,GDAXI.DWX,Q06,OTHER,DELETE_NONRETAINED,non-path pair; phase is not Q02/Q04,20,778324,778324,0
C_RELOCATED,QM5_10145,NZDCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1591994,0,1591994
C_RELOCATED,QM5_10145,NZDUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,67,1271629,0,1271629
C_RELOCATED,QM5_10145,SP500.DWX,Q06,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,4,636256,0,636256
C_RELOCATED,QM5_10145,SP500.DWX,Q08,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,24,27698,0,27698
C_RELOCATED,QM5_10145,UK100.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1796495,0,1796495
C_RELOCATED,QM5_10145,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,70,1807349,0,0
C_RELOCATED,QM5_10145,USDCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1784443,0,1784443
C_RELOCATED,QM5_10145,USDCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1552556,0,1552556
C_RELOCATED,QM5_10145,USDJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,47,1094288,0,1094288
C_RELOCATED,QM5_10145,WS30.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,2188855,0,2188855
C_RELOCATED,QM5_10145,XAGUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1841036,0,1841036
C_RELOCATED,QM5_10145,XAUUSD.DWX,Q08,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW+V4_PASS_LINEAGE,12,14680,0,14680
C_RELOCATED,QM5_10145,XAUUSD.DWX,Q09_PORTFOLIO,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW+V4_PASS_LINEAGE,1,36323,0,36323
C_RELOCATED,QM5_10145,XNGUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1739366,0,1739366
C_RELOCATED,QM5_10145,XTIUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1685980,0,1685980
C_RELOCATED,QM5_10146,AUDCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,77,1509290,0,1509290
C_RELOCATED,QM5_10146,AUDUSD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,26,546244,0,546244
C_RELOCATED,QM5_10146,AUDUSD.DWX,Q05,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,4,525136,0,525136
C_RELOCATED,QM5_10146,AUDUSD.DWX,Q06,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,4,558663,0,558663
C_RELOCATED,QM5_10146,AUDUSD.DWX,Q08,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,12,14521,0,14521
C_RELOCATED,QM5_10146,AUDUSD.DWX,Q09_PORTFOLIO,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,V4_PASS_LINEAGE,1,31621,0,31621
C_RELOCATED,QM5_10146,CADCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,65,1709480,0,1709480
C_RELOCATED,QM5_10146,EURCHF.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,19,341504,0,341504
C_RELOCATED,QM5_10146,NDX.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,16,325174,0,325174
C_RELOCATED,QM5_10147,EURCAD.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,22,237825,0,237825
C_RELOCATED,QM5_10147,EURCHF.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,21,237375,0,237375
C_RELOCATED,QM5_10147,NDX.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,29760,0,29760
C_RELOCATED,QM5_10147,XNGUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,2,6917,0,6917
C_RELOCATED,QM5_10147,XTIUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,2,6895,0,6895
C_RELOCATED,QM5_10148,EURNZD.DWX,Q07,OTHER,DELETE_NONRETAINED,non-path pair; phase is not Q02/Q04,72,798442,798442,0
C_RELOCATED,QM5_10148,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,17,465783,0,0
C_RELOCATED,QM5_10148,USDCHF.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,15,156971,0,156971
C_RELOCATED,QM5_10150,XAUUSD.DWX,Q07,OTHER,DELETE_NONRETAINED,non-path pair; phase is not Q02/Q04,19,3061249,3061249,0
C_RELOCATED,QM5_10151,XAUUSD.DWX,Q02,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,6,352580,0,352580
C_RELOCATED,QM5_10161,GBPUSD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,16,1332754,0,1332754
C_RELOCATED,QM5_10163,SP500.DWX,Q06,OTHER,DELETE_NONRETAINED,non-path pair; phase is not Q02/Q04,4,2234515,2234515,0
C_RELOCATED,QM5_1017,EURUSD.DWX,Q03,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,9,218718,0,218718
C_RELOCATED,QM5_1017,EURUSD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,9,80559,0,80559
C_RELOCATED,QM5_1017,NDX.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,29832,0,29832
C_RELOCATED,QM5_10170,NDX.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,13,307098,0,307098
C_RELOCATED,QM5_10171,NDX.DWX,Q05,OTHER,DELETE_NONRETAINED,non-path pair; phase is not Q02/Q04,9,891641,891641,0
C_RELOCATED,QM5_10171,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,7,72414,0,0
C_RELOCATED,QM5_10172,NDX.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,21,1032433,0,1032433
C_RELOCATED,QM5_10175,EURUSD.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,69,1084019,0,1084019
C_RELOCATED,QM5_10175,NDX.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,3,1341,0,1341
C_RELOCATED,QM5_10175,UNRESOLVED,UNRESOLVED,AMBIGUOUS,KEEP_AMBIGUOUS,unresolved pair identity; ambiguity=KEEP,7,3192,0,0
C_RELOCATED,QM5_10176,NDX.DWX,Q02,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,8,42447,0,42447
C_RELOCATED,QM5_10177,AUDCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1050181,0,1050181
C_RELOCATED,QM5_10177,AUDCHF.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,55,1202477,0,1202477
C_RELOCATED,QM5_10177,AUDJPY.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,57,1107711,0,1107711
C_RELOCATED,QM5_10177,AUDNZD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1271777,0,1271777
C_RELOCATED,QM5_10177,AUDUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,26,757342,0,757342
C_RELOCATED,QM5_10177,CADCHF.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,55,1024490,0,1024490
C_RELOCATED,QM5_10177,CADJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1077686,0,1077686
C_RELOCATED,QM5_10177,CHFJPY.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,41,1235567,0,1235567
C_RELOCATED,QM5_10177,EURAUD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1226320,0,1226320
C_RELOCATED,QM5_10177,EURCAD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,59,1326554,0,1326554
C_RELOCATED,QM5_10177,EURCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1118767,0,1118767
C_RELOCATED,QM5_10177,EURGBP.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,55,1176916,0,1176916
C_RELOCATED,QM5_10177,EURJPY.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,59,1300378,0,1300378
C_RELOCATED,QM5_10177,EURNZD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1169460,0,1169460
C_RELOCATED,QM5_10177,EURUSD.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,55,1364648,0,1364648
C_RELOCATED,QM5_10177,GBPAUD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1256231,0,1256231
C_RELOCATED,QM5_10177,GBPCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1221396,0,1221396
C_RELOCATED,QM5_10177,GBPCHF.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1157392,0,1157392
C_RELOCATED,QM5_10177,GBPJPY.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,55,1240137,0,1240137
C_RELOCATED,QM5_10177,GBPNZD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,41,1147893,0,1147893
C_RELOCATED,QM5_10177,GBPUSD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,39,1161973,0,1161973
C_RELOCATED,QM5_10177,GDAXI.DWX,Q04,PATH_TO_25,COMPRESS_KEEP_COMPLETE_CHAIN,OPEN_PIPELINE_OR_OPT_ROW,64,1654742,0,1654742
C_RELOCATED,QM5_10177,NZDCAD.DWX,Q04,OTHER,COMPRESS_KEEP_Q02_Q04,non-path pair retained Q02/Q04 artifact,41,979205,0,979205
