weekend_id,symbol,era,friday_close_utc,sunday_open_utc,friday_close,sunday_open,gap_raw,gap_pips,gap_dir,trade_side,atr_d1,gap_size_atr,high_5d,low_5d,range_5d,range_pos,range_bucket,is_conditioned,triggered,filled_by_timestop,filled_full_week,fill_time_utc,fill_elapsed_min,exit_reason,exit_time_utc,exit_price,mae_pips,mae_bp,gross_pnl_pips,gross_pnl_bp,spread_pips,net_pnl_pips,net_pnl_bp
2018-04-13_2018-04-15,USDJPY.DWX,IS,2018-04-13T20:50:00Z,2018-04-15T21:05:00Z,107.338,107.46,0.122,12.2,1,SHORT,0.764,0.1598,107.778,106.616,1.162,0.6213,MIDDLE_THIRD,0,0,0,1,2018-04-16T01:40:00Z,275,STOP,2018-04-15T22:20:00Z,107.582,14.9,13.87,-12.2,-11.35,0.8,-13,-12.1
2018-04-20_2018-04-22,USDJPY.DWX,IS,2018-04-20T20:50:00Z,2018-04-22T21:05:00Z,107.642,107.768,0.126,12.6,1,SHORT,0.621,0.2029,107.855,106.88,0.975,0.7815,UPPER_THIRD,0,0,0,0,,,STOP,2018-04-23T07:20:00Z,107.894,16.4,15.22,-12.6,-11.69,0.8,-13.4,-12.43
2018-04-27_2018-04-29,USDJPY.DWX,IS,2018-04-27T20:50:00Z,2018-04-29T21:05:00Z,109.081,109.071,-0.01,-1,-1,LONG,0.587,0.017,109.536,107.658,1.878,0.7577,UPPER_THIRD,1,0,0,1,2018-04-29T21:05:00Z,0,STOP,2018-04-29T21:05:00Z,109.061,2,1.83,-1,-0.92,0.8,-1.8,-1.65
2018-05-04_2018-05-06,USDJPY.DWX,IS,2018-05-04T20:50:00Z,2018-05-06T21:05:00Z,109.06,109.111,0.051,5.1,1,SHORT,0.578,0.0882,110.035,108.647,1.388,0.2976,LOWER_THIRD,1,0,1,1,2018-05-06T22:10:00Z,65,FILL,2018-05-06T22:10:00Z,109.06,0.4,0.37,5.1,4.67,0.8,4.3,3.94
2018-05-11_2018-05-13,USDJPY.DWX,IS,2018-05-11T20:55:00Z,2018-05-13T21:05:00Z,109.361,109.308,-0.053,-5.3,-1,LONG,0.611,0.0868,110.015,108.756,1.259,0.4805,MIDDLE_THIRD,0,0,1,1,2018-05-13T21:10:00Z,5,FILL,2018-05-13T21:10:00Z,109.361,4.9,4.48,5.3,4.85,0.8,4.5,4.12
2018-05-18_2018-05-20,USDJPY.DWX,IS,2018-05-18T20:55:00Z,2018-05-20T21:05:00Z,110.748,110.858,0.11,11,1,SHORT,0.622,0.1767,111.08,109.208,1.872,0.8226,UPPER_THIRD,0,0,0,1,2018-05-22T23:50:00Z,3045,STOP,2018-05-21T00:10:00Z,110.968,16.3,14.7,-11,-9.92,0.8,-11.8,-10.64
2018-05-25_2018-05-27,USDJPY.DWX,IS,2018-05-25T20:55:00Z,2018-05-27T21:05:00Z,109.396,109.746,0.35,35,1,SHORT,0.68,0.515,111.392,108.954,2.438,0.1813,LOWER_THIRD,1,1,1,1,2018-05-28T01:45:00Z,280,FILL,2018-05-28T01:45:00Z,109.396,8,7.29,35,31.89,0.8,34.2,31.16
2018-06-01_2018-06-03,USDJPY.DWX,IS,2018-06-01T20:55:00Z,2018-06-03T21:05:00Z,109.488,109.456,-0.032,-3.2,-1,LONG,0.775,0.0413,109.826,108.112,1.714,0.8028,UPPER_THIRD,1,0,1,1,2018-06-03T22:00:00Z,55,FILL,2018-06-03T22:00:00Z,109.488,0.2,0.18,3.2,2.92,0.8,2.4,2.19
2018-06-08_2018-06-10,USDJPY.DWX,IS,2018-06-08T20:55:00Z,2018-06-10T21:05:00Z,109.499,109.307,-0.192,-19.2,-1,LONG,0.762,0.2519,110.265,109.198,1.067,0.2821,LOWER_THIRD,0,0,1,1,2018-06-11T00:00:00Z,175,FILL,2018-06-11T00:00:00Z,109.499,0.9,0.82,19.2,17.57,0.8,18.4,16.83
2018-06-15_2018-06-17,USDJPY.DWX,IS,2018-06-15T20:55:00Z,2018-06-17T21:05:00Z,110.633,110.702,0.069,6.9,1,SHORT,0.703,0.0982,110.901,109.298,1.603,0.8328,UPPER_THIRD,0,0,1,1,2018-06-17T22:00:00Z,55,FILL,2018-06-17T22:00:00Z,110.633,3.9,3.52,6.9,6.23,0.8,6.1,5.51
2018-06-22_2018-06-24,USDJPY.DWX,IS,2018-06-22T20:55:00Z,2018-06-24T21:05:00Z,109.961,109.891,-0.07,-7,-1,LONG,0.647,0.1082,110.757,109.55,1.207,0.3405,MIDDLE_THIRD,0,0,1,1,2018-06-24T21:15:00Z,10,FILL,2018-06-24T21:15:00Z,109.961,3.8,3.46,7,6.37,0.8,6.2,5.64
2018-06-29_2018-07-01,USDJPY.DWX,IS,2018-06-29T20:55:00Z,2018-07-01T21:05:00Z,110.691,110.621,-0.07,-7,-1,LONG,0.671,0.1044,110.941,109.367,1.574,0.8412,UPPER_THIRD,1,0,1,1,2018-07-01T21:15:00Z,10,FILL,2018-07-01T21:15:00Z,110.691,3.4,3.07,7,6.33,0.8,6.2,5.6
2018-07-06_2018-07-08,USDJPY.DWX,IS,2018-07-06T20:55:00Z,2018-07-08T21:05:00Z,110.45,110.442,-0.008,-0.8,-1,LONG,0.627,0.0128,111.133,110.267,0.866,0.2113,LOWER_THIRD,0,0,0,1,2018-07-08T21:30:00Z,25,STOP,2018-07-08T21:05:00Z,110.434,4.8,4.35,-0.8,-0.72,0.8,-1.6,-1.45
2018-07-13_2018-07-15,USDJPY.DWX,IS,2018-07-13T20:55:00Z,2018-07-15T21:05:00Z,112.339,112.201,-0.138,-13.8,-1,LONG,0.656,0.2103,112.8,110.35,2.45,0.8118,UPPER_THIRD,1,0,1,1,2018-07-15T21:45:00Z,40,FILL,2018-07-15T21:45:00Z,112.339,1.7,1.52,13.8,12.3,0.8,13,11.59
2018-07-20_2018-07-22,USDJPY.DWX,IS,2018-07-20T20:55:00Z,2018-07-22T21:05:00Z,111.391,111.387,-0.004,-0.4,-1,LONG,0.691,0.0058,113.173,111.381,1.792,0.0056,LOWER_THIRD,0,0,0,1,2018-07-22T21:05:00Z,0,STOP,2018-07-22T21:05:00Z,111.383,1.7,1.53,-0.4,-0.36,0.8,-1.2,-1.08
2018-07-27_2018-07-29,USDJPY.DWX,IS,2018-07-27T20:55:00Z,2018-07-29T21:05:00Z,111.009,110.926,-0.083,-8.3,-1,LONG,0.75,0.1106,111.541,110.589,0.952,0.4412,MIDDLE_THIRD,0,0,1,1,2018-07-29T22:20:00Z,75,FILL,2018-07-29T22:20:00Z,111.009,0.9,0.81,8.3,7.48,0.8,7.5,6.76
2018-08-03_2018-08-05,USDJPY.DWX,IS,2018-08-03T20:55:00Z,2018-08-05T21:05:00Z,111.208,111.211,0.003,0.3,1,SHORT,0.721,0.0042,112.151,110.744,1.407,0.3298,LOWER_THIRD,1,0,0,1,2018-08-05T21:05:00Z,0,STOP,2018-08-05T21:05:00Z,111.214,0.6,0.54,-0.3,-0.27,0.8,-1.1,-0.99
2018-08-10_2018-08-12,USDJPY.DWX,IS,2018-08-10T20:55:00Z,2018-08-12T21:05:00Z,110.747,110.452,-0.295,-29.5,-1,LONG,0.601,0.4911,111.525,110.51,1.015,0.2335,LOWER_THIRD,0,1,1,1,2018-08-12T22:15:00Z,70,FILL,2018-08-12T22:15:00Z,110.747,2.4,2.17,29.5,26.71,0.8,28.7,25.98
2018-08-17_2018-08-19,USDJPY.DWX,IS,2018-08-17T20:55:00Z,2018-08-19T21:05:00Z,110.468,110.581,0.113,11.3,1,SHORT,0.693,0.163,111.43,110.109,1.321,0.2718,LOWER_THIRD,1,0,1,1,2018-08-19T23:55:00Z,170,FILL,2018-08-19T23:55:00Z,110.468,0,0,11.3,10.22,0.8,10.5,9.5
2018-08-24_2018-08-26,USDJPY.DWX,IS,2018-08-24T20:55:00Z,2018-08-26T21:05:00Z,111.198,111.32,0.122,12.2,1,SHORT,0.669,0.1823,111.485,109.775,1.71,0.8322,UPPER_THIRD,0,0,1,1,2018-08-27T00:50:00Z,225,FILL,2018-08-27T00:50:00Z,111.198,2.6,2.34,12.2,10.96,0.8,11.4,10.24
2018-08-31_2018-09-02,USDJPY.DWX,IS,2018-08-31T20:55:00Z,2018-09-02T21:05:00Z,111.054,111.02,-0.034,-3.4,-1,LONG,0.65,0.0523,111.827,110.684,1.143,0.3237,LOWER_THIRD,0,0,1,1,2018-09-02T21:05:00Z,0,FILL,2018-09-02T21:05:00Z,111.054,0,0,3.4,3.06,0.8,2.6,2.34
2018-09-07_2018-09-09,USDJPY.DWX,IS,2018-09-07T20:55:00Z,2018-09-09T21:05:00Z,110.96,111.027,0.067,6.7,1,SHORT,0.61,0.1099,111.756,110.379,1.377,0.4219,MIDDLE_THIRD,0,0,1,1,2018-09-09T23:05:00Z,120,FILL,2018-09-09T23:05:00Z,110.96,5.8,5.22,6.7,6.03,0.8,5.9,5.31
2018-09-14_2018-09-16,USDJPY.DWX,IS,2018-09-14T20:55:00Z,2018-09-16T21:05:00Z,112.033,112.002,-0.031,-3.1,-1,LONG,0.607,0.0511,112.168,110.849,1.319,0.8976,UPPER_THIRD,1,0,1,1,2018-09-16T22:00:00Z,55,FILL,2018-09-16T22:00:00Z,112.033,0,0,3.1,2.77,0.8,2.3,2.05
2018-09-21_2018-09-23,USDJPY.DWX,IS,2018-09-21T20:55:00Z,2018-09-23T21:00:00Z,112.586,112.389,-0.197,-19.7,-1,LONG,0.583,0.338,112.871,111.663,1.208,0.7641,UPPER_THIRD,1,1,1,1,2018-09-24T00:30:00Z,210,FILL,2018-09-24T00:30:00Z,112.586,0,0,19.7,17.53,0.8,18.9,16.82
2018-09-28_2018-09-30,USDJPY.DWX,IS,2018-09-28T20:55:00Z,2018-09-30T21:05:00Z,113.661,113.711,0.05,5,1,SHORT,0.526,0.095,113.705,112.389,1.316,0.9666,UPPER_THIRD,0,0,0,1,2018-10-02T08:45:00Z,2140,STOP,2018-09-30T21:15:00Z,113.761,5.2,4.57,-5,-4.4,0.8,-5.8,-5.1
2018-10-05_2018-10-07,USDJPY.DWX,IS,2018-10-05T20:55:00Z,2018-10-07T21:05:00Z,113.678,113.752,0.074,7.4,1,SHORT,0.561,0.1318,114.548,113.521,1.027,0.1529,LOWER_THIRD,1,0,1,1,2018-10-07T22:25:00Z,80,FILL,2018-10-07T22:25:00Z,113.678,3.3,2.9,7.4,6.51,0.8,6.6,5.8
2018-10-12_2018-10-14,USDJPY.DWX,IS,2018-10-12T20:55:00Z,2018-10-14T21:05:00Z,112.167,112.126,-0.041,-4.1,-1,LONG,0.672,0.061,113.941,111.832,2.109,0.1588,LOWER_THIRD,0,0,1,1,2018-10-14T21:30:00Z,25,FILL,2018-10-14T21:30:00Z,112.167,0,0,4.1,3.66,0.8,3.3,2.94
2018-10-19_2018-10-21,USDJPY.DWX,IS,2018-10-19T20:55:00Z,2018-10-21T21:05:00Z,112.524,112.577,0.053,5.3,1,SHORT,0.724,0.0733,112.727,111.623,1.104,0.8161,UPPER_THIRD,0,0,1,1,2018-10-21T21:10:00Z,5,FILL,2018-10-21T21:10:00Z,112.524,2.1,1.87,5.3,4.71,0.8,4.5,4
2018-10-26_2018-10-28,USDJPY.DWX,IS,2018-10-26T20:55:00Z,2018-10-28T21:05:00Z,111.867,111.871,0.004,0.4,1,SHORT,0.717,0.0056,112.884,111.378,1.506,0.3247,LOWER_THIRD,1,0,0,1,2018-10-28T21:15:00Z,10,STOP,2018-10-28T21:05:00Z,111.875,6.1,5.45,-0.4,-0.36,0.8,-1.2,-1.07
2018-11-02_2018-11-04,USDJPY.DWX,IS,2018-11-02T20:55:00Z,2018-11-04T22:05:00Z,113.178,113.152,-0.026,-2.6,-1,LONG,0.705,0.0369,113.384,111.776,1.608,0.8719,UPPER_THIRD,1,0,1,1,2018-11-04T22:05:00Z,0,FILL,2018-11-04T22:05:00Z,113.178,0,0,2.6,2.3,0.8,1.8,1.59
2018-11-09_2018-11-11,USDJPY.DWX,IS,2018-11-09T21:55:00Z,2018-11-11T22:05:00Z,113.758,113.854,0.096,9.6,1,SHORT,0.668,0.1437,114.082,112.946,1.136,0.7148,UPPER_THIRD,0,0,0,1,2018-11-12T13:35:00Z,930,STOP,2018-11-12T01:05:00Z,113.95,10,8.78,-9.6,-8.43,0.8,-10.4,-9.13
2018-11-16_2018-11-18,USDJPY.DWX,IS,2018-11-16T21:55:00Z,2018-11-18T22:05:00Z,112.789,112.752,-0.037,-3.7,-1,LONG,0.609,0.0607,114.211,112.643,1.568,0.0931,LOWER_THIRD,0,0,1,1,2018-11-18T22:05:00Z,0,FILL,2018-11-18T22:05:00Z,112.789,0,0,3.7,3.28,0.8,2.9,2.57
2018-11-23_2018-11-25,USDJPY.DWX,IS,2018-11-23T21:55:00Z,2018-11-25T22:05:00Z,112.929,112.898,-0.031,-3.1,-1,LONG,0.559,0.0554,113.146,112.304,0.842,0.7423,UPPER_THIRD,1,0,1,1,2018-11-25T22:10:00Z,5,FILL,2018-11-25T22:10:00Z,112.929,0,0,3.1,2.75,0.8,2.3,2.04
2018-11-30_2018-12-02,USDJPY.DWX,IS,2018-11-30T21:55:00Z,2018-12-02T22:05:00Z,113.403,113.629,0.226,22.6,1,SHORT,0.55,0.4107,114.035,112.876,1.159,0.4547,MIDDLE_THIRD,0,1,1,1,2018-12-03T08:50:00Z,645,FILL,2018-12-03T08:50:00Z,113.403,19.2,16.9,22.6,19.89,0.8,21.8,19.19
2018-12-07_2018-12-09,USDJPY.DWX,IS,2018-12-07T21:50:00Z,2018-12-09T22:05:00Z,112.688,112.655,-0.033,-3.3,-1,LONG,0.56,0.0589,113.821,112.231,1.59,0.2874,LOWER_THIRD,0,0,0,1,2018-12-10T08:40:00Z,635,STOP,2018-12-09T22:25:00Z,112.622,5.1,4.53,-3.3,-2.93,0.8,-4.1,-3.64
2018-12-14_2018-12-16,USDJPY.DWX,IS,2018-12-14T21:50:00Z,2018-12-16T22:05:00Z,113.4,113.351,-0.049,-4.9,-1,LONG,0.601,0.0816,113.707,112.239,1.468,0.7909,UPPER_THIRD,1,0,0,1,2018-12-16T23:50:00Z,105,STOP,2018-12-16T22:40:00Z,113.302,5.1,4.5,-4.9,-4.32,0.8,-5.7,-5.03
2018-12-21_2018-12-23,USDJPY.DWX,IS,2018-12-21T21:50:00Z,2018-12-23T22:05:00Z,111.208,110.972,-0.236,-23.6,-1,LONG,0.738,0.3196,113.521,110.811,2.71,0.1465,LOWER_THIRD,0,1,0,1,2018-12-26T19:50:00Z,4185,TIMESTOP,2018-12-24T12:00:00Z,111.078,4.9,4.42,10.6,9.55,0.8,9.8,8.83
2018-12-28_2018-12-30,USDJPY.DWX,IS,2018-12-28T21:50:00Z,2018-12-30T22:05:00Z,110.3,110.305,0.005,0.5,1,SHORT,0.807,0.0062,111.459,110.138,1.321,0.1226,LOWER_THIRD,1,0,0,1,2018-12-30T22:05:00Z,0,STOP,2018-12-30T22:05:00Z,110.31,2,1.81,-0.5,-0.45,0.8,-1.3,-1.18
2019-01-04_2019-01-06,USDJPY.DWX,IS,2019-01-04T21:50:00Z,2019-01-06T22:05:00Z,108.511,108.491,-0.02,-2,-1,LONG,1.142,0.0175,111.007,104.703,6.304,0.6041,MIDDLE_THIRD,0,0,1,1,2019-01-06T22:05:00Z,0,FILL,2019-01-06T22:05:00Z,108.511,0.1,0.09,2,1.84,0.8,1.2,1.11
2019-01-11_2019-01-13,USDJPY.DWX,IS,2019-01-11T21:50:00Z,2019-01-13T22:05:00Z,108.547,108.509,-0.038,-3.8,-1,LONG,1.095,0.0347,109.087,107.768,1.319,0.5906,MIDDLE_THIRD,0,0,1,1,2019-01-13T22:30:00Z,25,FILL,2019-01-13T22:30:00Z,108.547,1,0.92,3.8,3.5,0.8,3,2.76
2019-01-18_2019-01-20,USDJPY.DWX,IS,2019-01-18T21:50:00Z,2019-01-20T22:05:00Z,109.75,109.692,-0.058,-5.8,-1,LONG,1.029,0.0564,109.89,107.985,1.905,0.9265,UPPER_THIRD,1,0,1,1,2019-01-20T22:25:00Z,20,FILL,2019-01-20T22:25:00Z,109.75,0.4,0.36,5.8,5.29,0.8,5,4.56
2019-01-25_2019-01-27,USDJPY.DWX,IS,2019-01-25T21:50:00Z,2019-01-27T22:05:00Z,109.553,109.538,-0.015,-1.5,-1,LONG,0.633,0.0237,109.999,109.145,0.854,0.4778,MIDDLE_THIRD,0,0,1,1,2019-01-27T22:05:00Z,0,FILL,2019-01-27T22:05:00Z,109.553,0.1,0.09,1.5,1.37,0.8,0.7,0.64
2019-02-01_2019-02-03,USDJPY.DWX,IS,2019-02-01T21:50:00Z,2019-02-03T22:05:00Z,109.492,109.514,0.022,2.2,1,SHORT,0.614,0.0358,109.743,108.497,1.246,0.7986,UPPER_THIRD,0,0,1,1,2019-02-03T22:40:00Z,35,FILL,2019-02-03T22:40:00Z,109.492,1.9,1.73,2.2,2.01,0.8,1.4,1.28
2019-02-08_2019-02-10,USDJPY.DWX,IS,2019-02-08T21:50:00Z,2019-02-10T22:05:00Z,109.742,109.733,-0.009,-0.9,-1,LONG,0.536,0.0168,110.162,109.432,0.73,0.4247,MIDDLE_THIRD,0,0,0,1,2019-02-10T22:05:00Z,0,STOP,2019-02-10T22:05:00Z,109.724,1.3,1.18,-0.9,-0.82,0.8,-1.7,-1.55
2019-02-15_2019-02-17,USDJPY.DWX,IS,2019-02-15T21:50:00Z,2019-02-17T22:05:00Z,110.443,110.448,0.005,0.5,1,SHORT,0.554,0.009,111.128,109.72,1.408,0.5135,MIDDLE_THIRD,0,0,0,0,,,STOP,2019-02-17T22:05:00Z,110.453,2.6,2.35,-0.5,-0.45,0.8,-1.3,-1.18
2019-02-22_2019-02-24,USDJPY.DWX,IS,2019-02-22T21:50:00Z,2019-02-24T22:05:00Z,110.655,110.651,-0.004,-0.4,-1,LONG,0.422,0.0095,110.949,110.445,0.504,0.4167,MIDDLE_THIRD,0,0,1,1,2019-02-24T22:05:00Z,0,FILL,2019-02-24T22:05:00Z,110.655,0,0,0.4,0.36,0.8,-0.4,-0.36
2019-03-01_2019-03-03,USDJPY.DWX,IS,2019-03-01T21:50:00Z,2019-03-03T22:05:00Z,111.934,111.853,-0.081,-8.1,-1,LONG,0.52,0.1557,112.076,110.354,1.722,0.9175,UPPER_THIRD,1,0,0,1,2019-03-03T23:10:00Z,65,STOP,2019-03-03T22:35:00Z,111.772,9.9,8.85,-8.1,-7.24,0.8,-8.9,-7.96
2019-03-08_2019-03-10,USDJPY.DWX,IS,2019-03-08T21:50:00Z,2019-03-10T21:05:00Z,111.172,111.038,-0.134,-13.4,-1,LONG,0.529,0.2531,112.137,110.78,1.357,0.2889,LOWER_THIRD,0,0,0,1,2019-03-11T06:45:00Z,580,STOP,2019-03-11T00:50:00Z,110.904,13.9,12.52,-13.4,-12.07,0.8,-14.2,-12.79
2019-03-15_2019-03-17,USDJPY.DWX,IS,2019-03-15T20:50:00Z,2019-03-17T21:05:00Z,111.502,111.472,-0.03,-3,-1,LONG,0.556,0.054,111.901,110.88,1.021,0.6092,MIDDLE_THIRD,0,0,1,1,2019-03-17T22:20:00Z,75,FILL,2019-03-17T22:20:00Z,111.502,1.2,1.08,3,2.69,0.8,2.2,1.97
2019-03-22_2019-03-24,USDJPY.DWX,IS,2019-03-22T20:50:00Z,2019-03-24T21:05:00Z,109.937,109.921,-0.016,-1.6,-1,LONG,0.577,0.0277,111.692,109.74,1.952,0.1009,LOWER_THIRD,0,0,1,1,2019-03-24T21:05:00Z,0,FILL,2019-03-24T21:05:00Z,109.937,0.4,0.36,1.6,1.46,0.8,0.8,0.73
2019-03-29_2019-03-31,USDJPY.DWX,IS,2019-03-29T20:50:00Z,2019-03-31T21:05:00Z,110.82,110.968,0.148,14.8,1,SHORT,0.619,0.2392,110.949,109.705,1.244,0.8963,UPPER_THIRD,0,0,0,1,2019-04-01T12:30:00Z,925,STOP,2019-04-01T01:10:00Z,111.116,16.3,14.69,-14.8,-13.34,0.8,-15.6,-14.06
2019-04-05_2019-04-07,USDJPY.DWX,IS,2019-04-05T20:50:00Z,2019-04-07T21:05:00Z,111.708,111.637,-0.071,-7.1,-1,LONG,0.581,0.1221,111.823,110.807,1.016,0.8868,UPPER_THIRD,1,0,1,1,2019-04-07T21:05:00Z,0,FILL,2019-04-07T21:05:00Z,111.708,0,0,7.1,6.36,0.8,6.3,5.64
2019-04-12_2019-04-14,USDJPY.DWX,IS,2019-04-12T20:50:00Z,2019-04-14T21:05:00Z,112.01,111.953,-0.057,-5.7,-1,LONG,0.509,0.112,112.093,110.844,1.249,0.9335,UPPER_THIRD,1,0,1,1,2019-04-14T21:30:00Z,25,FILL,2019-04-14T21:30:00Z,112.01,0,0,5.7,5.09,0.8,4.9,4.38
2019-04-19_2019-04-21,USDJPY.DWX,IS,2019-04-19T20:50:00Z,2019-04-21T21:05:00Z,111.933,111.846,-0.087,-8.7,-1,LONG,0.363,0.2397,112.165,111.765,0.4,0.42,MIDDLE_THIRD,0,0,1,1,2019-04-21T22:00:00Z,55,FILL,2019-04-21T22:00:00Z,111.933,0.9,0.8,8.7,7.78,0.8,7.9,7.06
2019-04-26_2019-04-28,USDJPY.DWX,IS,2019-04-26T20:50:00Z,2019-04-28T21:05:00Z,111.606,111.549,-0.057,-5.7,-1,LONG,0.439,0.1299,112.399,111.366,1.033,0.2323,LOWER_THIRD,0,0,1,1,2019-04-28T23:00:00Z,115,FILL,2019-04-28T23:00:00Z,111.606,1.4,1.26,5.7,5.11,0.8,4.9,4.39
2019-05-03_2019-05-05,USDJPY.DWX,IS,2019-05-03T20:50:00Z,2019-05-05T21:05:00Z,111.101,110.64,-0.461,-46.1,-1,LONG,0.423,1.0909,111.898,111.049,0.849,0.0612,LOWER_THIRD,0,1,0,0,,,TIMESTOP,2019-05-06T12:00:00Z,110.835,36,32.54,19.5,17.62,0.8,18.7,16.9
2019-05-10_2019-05-12,USDJPY.DWX,IS,2019-05-10T20:50:00Z,2019-05-12T21:05:00Z,109.97,109.774,-0.196,-19.6,-1,LONG,0.572,0.3426,110.958,109.47,1.488,0.336,MIDDLE_THIRD,0,1,0,1,2019-05-17T00:55:00Z,5990,TIMESTOP,2019-05-13T12:00:00Z,109.627,18.4,16.76,-14.7,-13.39,0.8,-15.5,-14.12
2019-05-17_2019-05-19,USDJPY.DWX,IS,2019-05-17T20:55:00Z,2019-05-19T21:00:00Z,110.035,110.101,0.066,6.6,1,SHORT,0.609,0.1083,110.19,109.018,1.172,0.8677,UPPER_THIRD,0,0,0,1,2019-05-19T22:10:00Z,70,STOP,2019-05-19T21:00:00Z,110.167,6.8,6.18,-6.6,-5.99,0.8,-7.4,-6.72
2019-05-24_2019-05-26,USDJPY.DWX,IS,2019-05-24T20:55:00Z,2019-05-26T21:05:00Z,109.293,109.334,0.041,4.1,1,SHORT,0.621,0.0661,110.672,109.272,1.4,0.015,LOWER_THIRD,1,0,1,1,2019-05-26T21:05:00Z,0,FILL,2019-05-26T21:05:00Z,109.293,0,0,4.1,3.75,0.8,3.3,3.02
2019-05-31_2019-06-02,USDJPY.DWX,IS,2019-05-31T20:50:00Z,2019-06-02T21:05:00Z,108.312,108.291,-0.021,-2.1,-1,LONG,0.609,0.0345,109.926,108.278,1.648,0.0206,LOWER_THIRD,0,0,1,1,2019-06-02T21:05:00Z,0,FILL,2019-06-02T21:05:00Z,108.312,1.7,1.57,2.1,1.94,0.8,1.3,1.2
2019-06-07_2019-06-09,USDJPY.DWX,IS,2019-06-07T20:50:00Z,2019-06-09T21:05:00Z,108.208,108.45,0.242,24.2,1,SHORT,0.61,0.397,108.618,107.812,0.806,0.4913,MIDDLE_THIRD,0,1,0,1,2019-06-13T02:10:00Z,4625,STOP,2019-06-10T08:05:00Z,108.692,26.4,24.34,-24.2,-22.31,0.8,-25,-23.05
2019-06-14_2019-06-16,USDJPY.DWX,IS,2019-06-14T20:50:00Z,2019-06-16T21:05:00Z,108.539,108.498,-0.041,-4.1,-1,LONG,0.565,0.0726,108.8,108.157,0.643,0.5941,MIDDLE_THIRD,0,0,1,1,2019-06-16T22:00:00Z,55,FILL,2019-06-16T22:00:00Z,108.539,2.6,2.4,4.1,3.78,0.8,3.3,3.04
2019-06-21_2019-06-23,USDJPY.DWX,IS,2019-06-21T20:50:00Z,2019-06-23T21:05:00Z,107.333,107.318,-0.015,-1.5,-1,LONG,0.555,0.027,108.723,107.048,1.675,0.1701,LOWER_THIRD,0,0,0,1,2019-06-23T22:35:00Z,90,STOP,2019-06-23T21:05:00Z,107.303,3.8,3.54,-1.5,-1.4,0.8,-2.3,-2.14
2019-06-28_2019-06-30,USDJPY.DWX,IS,2019-06-28T20:50:00Z,2019-06-30T21:05:00Z,107.925,108.193,0.268,26.8,1,SHORT,0.526,0.5094,108.161,106.777,1.384,0.8295,UPPER_THIRD,0,1,0,1,2019-07-02T16:00:00Z,2575,STOP,2019-06-30T22:35:00Z,108.461,29.6,27.36,-26.8,-24.77,0.8,-27.6,-25.51
2019-07-05_2019-07-07,USDJPY.DWX,IS,2019-07-05T20:50:00Z,2019-07-07T21:05:00Z,108.481,108.428,-0.053,-5.3,-1,LONG,0.586,0.0904,108.637,107.533,1.104,0.8587,UPPER_THIRD,1,0,1,1,2019-07-07T22:00:00Z,55,FILL,2019-07-07T22:00:00Z,108.481,2,1.84,5.3,4.89,0.8,4.5,4.15
2019-07-12_2019-07-14,USDJPY.DWX,IS,2019-07-12T20:50:00Z,2019-07-14T21:05:00Z,107.888,107.867,-0.021,-2.1,-1,LONG,0.565,0.0372,108.99,107.802,1.188,0.0724,LOWER_THIRD,0,0,0,1,2019-07-14T21:05:00Z,0,STOP,2019-07-14T21:05:00Z,107.846,4.8,4.45,-2.1,-1.95,0.8,-2.9,-2.69
2019-07-19_2019-07-21,USDJPY.DWX,IS,2019-07-19T20:50:00Z,2019-07-21T21:05:00Z,107.735,107.714,-0.021,-2.1,-1,LONG,0.561,0.0374,108.376,107.21,1.166,0.4503,MIDDLE_THIRD,0,0,1,1,2019-07-21T21:05:00Z,0,FILL,2019-07-21T21:05:00Z,107.735,0.3,0.28,2.1,1.95,0.8,1.3,1.21
2019-07-26_2019-07-28,USDJPY.DWX,IS,2019-07-26T20:50:00Z,2019-07-28T21:05:00Z,108.672,108.625,-0.047,-4.7,-1,LONG,0.529,0.0888,108.829,107.699,1.13,0.8611,UPPER_THIRD,1,0,1,1,2019-07-28T21:20:00Z,15,FILL,2019-07-28T21:20:00Z,108.672,0,0,4.7,4.33,0.8,3.9,3.59
2019-08-02_2019-08-04,USDJPY.DWX,IS,2019-08-02T20:50:00Z,2019-08-04T21:05:00Z,106.592,106.529,-0.063,-6.3,-1,LONG,0.663,0.095,109.317,106.507,2.81,0.0302,LOWER_THIRD,0,0,1,1,2019-08-04T21:15:00Z,10,FILL,2019-08-04T21:15:00Z,106.592,0,0,6.3,5.91,0.8,5.5,5.16
2019-08-09_2019-08-11,USDJPY.DWX,IS,2019-08-09T20:50:00Z,2019-08-11T21:05:00Z,105.655,105.57,-0.085,-8.5,-1,LONG,0.79,0.1076,107.087,105.266,1.821,0.2136,LOWER_THIRD,0,0,1,1,2019-08-11T22:00:00Z,55,FILL,2019-08-11T22:00:00Z,105.655,4.2,3.98,8.5,8.05,0.8,7.7,7.29
2019-08-16_2019-08-18,USDJPY.DWX,IS,2019-08-16T20:50:00Z,2019-08-18T21:05:00Z,106.348,106.247,-0.101,-10.1,-1,LONG,1.001,0.1009,106.977,105.049,1.928,0.6738,UPPER_THIRD,1,0,1,1,2019-08-18T22:00:00Z,55,FILL,2019-08-18T22:00:00Z,106.348,0.5,0.47,10.1,9.51,0.8,9.3,8.75
