ea_id,symbol,macro_phase,disposition,highest_observed_gate,highest_observed_label,highest_contiguous_valid_gate,highest_contiguous_valid_label,earliest_missing_prerequisite,frontier_class,frontier_infra,n_rows,phases_run,verdicts_seen
QM5_10025,NZDCHF.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,1,Q02,ZERO_TRADES:1
QM5_10025,NZDJPY.DWX,1_STRATEGIEBEWEIS,STALE,Q02,Q02 Baseline Screening,,,Q02,STALE,False,2,Q02,INFRA_FAIL:1;SUPERSEDED:1
QM5_10025,NZDUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,ZERO_TRADES:1;INFRA_FAIL:1;FAIL:1
QM5_10025,SP500.DWX,1_STRATEGIEBEWEIS,STALE,Q02,Q02 Baseline Screening,,,Q02,STALE,False,2,Q02,INFRA_FAIL:1;SUPERSEDED:1
QM5_10025,UK100.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,1,Q02,ZERO_TRADES:1
QM5_10025,USDCAD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,2,Q02,INFRA_FAIL:1
QM5_10025,USDCHF.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,ZERO_TRADES:2;INFRA_FAIL:1
QM5_10025,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,5,Q02,INFRA_FAIL:3;SUPERSEDED:1;ZERO_TRADES:1
QM5_10025,WS30.DWX,1_STRATEGIEBEWEIS,STALE,Q02,Q02 Baseline Screening,,,Q02,STALE,False,2,Q02,INFRA_FAIL:1;SUPERSEDED:1
QM5_10025,XAGUSD.DWX,1_STRATEGIEBEWEIS,STALE,Q02,Q02 Baseline Screening,,,Q02,STALE,False,2,Q02,INFRA_FAIL:1;SUPERSEDED:1
QM5_10025,XAUUSD.DWX,1_STRATEGIEBEWEIS,STALE,Q02,Q02 Baseline Screening,,,Q02,STALE,False,2,Q02,INFRA_FAIL:1;SUPERSEDED:1
QM5_10025,XNGUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,1,Q02,ZERO_TRADES:1
QM5_10025,XTIUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,1,Q02,ZERO_TRADES:1
QM5_10026,AUDUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,17,P2;Q02;Q03;Q04,PASS:8;FAIL:7;INFRA_FAIL:2
QM5_10026,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,P2;Q02;Q04,FAIL:2;INFRA_FAIL:2;PASS:1
QM5_10026,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,P2;Q02,INFRA_FAIL:2;FAIL:1
QM5_10026,NDX.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,560,P2;Q03;Q04,PASS:279;FAIL:272;INFRA_FAIL:8;PENDING_RUNNER:1
QM5_10026,SP500.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q07,Q07 Multi-Seed,Q06,Q06 Stress HARSH,Q07,ECON_FAIL,False,576,P2;Q03;Q04;Q05;Q06;Q07,PASS:284;FAIL:283;INFRA_FAIL:9
QM5_10026,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,P2;Q02,FAIL:2;INFRA_FAIL:1
QM5_10026,WS30.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,9,P2,FAIL:9
QM5_10027,AUDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,P2;Q02,INFRA_FAIL:1;FAIL:1;ZERO_TRADES:1
QM5_10027,AUDUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,P2;Q02,FAIL:3
QM5_10027,NZDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,P2;Q02,INFRA_FAIL:1;FAIL:1;ZERO_TRADES:1
QM5_10027,NZDUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,P2;Q02,FAIL:2;INFRA_FAIL:1
QM5_10027,SP500.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,1,P2,FAIL:1
QM5_10027,USDCHF.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,P2;Q02,FAIL:1;INFRA_FAIL:1;ZERO_TRADES:1
QM5_10028,NDX.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10028,SP500.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,121,Q02;Q03;Q04,PASS:61;FAIL:56;INFRA_FAIL:3
QM5_10028,WS30.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q02,Q02 Baseline Screening,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02,PASS:5;INFRA_FAIL:2;FAIL:1
QM5_10028,XAUUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,FAIL:2;INFRA_FAIL:1
QM5_10028,XTIUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,2,Q02,INFRA_FAIL:1;FAIL:1
QM5_10029,AUDUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04,INFRA_FAIL:2;PASS:2;FAIL:1
QM5_10029,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,Q02;Q04,INFRA_FAIL:3;PASS:2;FAIL:1
QM5_10029,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,7,Q02;Q03;Q04,PASS:4;INFRA_FAIL:2;FAIL:1
QM5_10029,NZDUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04,FAIL:3;INFRA_FAIL:1;PASS:1
QM5_10029,USDCAD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,4,Q02,INFRA_FAIL:3;FAIL:1
QM5_10029,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,Q02;Q04,INFRA_FAIL:4;PASS:1;FAIL:1
QM5_10030,EURCHF.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INVALID:4;INFRA_FAIL:1;FAIL:1
QM5_10030,EURGBP.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,7,Q02,INVALID:5;INFRA_FAIL:1
QM5_10030,EURJPY.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,8,Q02,INVALID:6;INFRA_FAIL:1
QM5_10030,EURUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,7,Q02,INVALID:5;INFRA_FAIL:1
QM5_10030,GBPJPY.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,7,Q02,INVALID:5;INFRA_FAIL:1
QM5_10030,GBPUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,7,Q02,INVALID:6
QM5_10030,USDCHF.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,6,Q02,INVALID:5
QM5_10031,XAUUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,13,Q02;Q04,INFRA_FAIL:11;PASS:1;FAIL:1
QM5_10034,NDX.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,6,Q02,INFRA_FAIL:5
QM5_10034,SP500.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,2,Q02,FAIL:1;INFRA_FAIL:1
QM5_10034,XAGUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;FAIL:1
QM5_10034,XAUUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,3,Q02,INFRA_FAIL:2
QM5_10035,GDAXI.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,PASS:6;FAIL:1
QM5_10035,NDX.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q05,Q05 Gross Full-History Robustness,Q04,Q04 Walk-Forward + Commission,Q05,ECON_FAIL,False,121,Q02;Q03;Q04;Q05,PASS:60;FAIL:55;INFRA_FAIL:5;PASS_SOFT:1
QM5_10035,SP500.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,PASS:6;FAIL:1
QM5_10035,UK100.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,2,Q02;Q04,PASS:1;FAIL:1
QM5_10035,WS30.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,PASS:6;FAIL:1
QM5_10037,NDX.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,14,Q02,INFRA_FAIL:13;RETIRE:1
QM5_10037,SP500.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,INFRA,True,15,Q02;Q03;Q04,INFRA_FAIL:12;PASS:2
QM5_10037,WS30.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,14,Q02;Q04,INFRA_FAIL:12;PASS:1
QM5_10037,XAUUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,INFRA,True,15,Q02;Q03;Q04,INFRA_FAIL:12;PASS:2
QM5_10038,AUDUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,2,Q02,INVALID:1
QM5_10038,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,118,Q02;Q03;Q04,PASS:59;FAIL:49;INFRA_FAIL:9
QM5_10038,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,19,Q02;Q03;Q04,PASS:15;FAIL:3;INFRA_FAIL:1
QM5_10038,GDAXI.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10038,NDX.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10038,NZDUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,2,Q02,INVALID:1
QM5_10038,SP500.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10038,UK100.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10038,USDCAD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,2,Q02,INVALID:1
QM5_10038,USDCHF.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,2,Q02,INVALID:1
QM5_10038,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,124,Q02;Q03;Q04,PASS:67;FAIL:56;INFRA_FAIL:1
QM5_10038,WS30.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10038,XAUUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q08,Q08 Davey Statistical Validation,Q07,Q07 Multi-Seed,Q08,ECON_FAIL,False,142,Q02;Q03;Q04;Q05;Q06;Q07;Q08,PASS:82;FAIL:54;INFRA_FAIL:2;PASS_SOFT:2;FAIL_HARD:1
QM5_10039,EURJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04,INFRA_FAIL:3;PASS:1
QM5_10039,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,INFRA,True,5,Q02;Q03;Q04,PASS:2;INFRA_FAIL:2
QM5_10039,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,3,Q02;Q04,INFRA_FAIL:1;PASS:1;FAIL:1
QM5_10039,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,2,Q02;Q04,PASS:1;FAIL:1
QM5_10040,EURJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10040,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_10040,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10040,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1;FAIL:1
QM5_10041,EURJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,P2;Q02;Q04,INFRA_FAIL:4;PASS:1
QM5_10041,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,P2;Q02;Q04,INFRA_FAIL:3;PASS:1
QM5_10041,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q05,Q05 Gross Full-History Robustness,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,P2;Q02;Q04;Q05,FAIL:3;INFRA_FAIL:2;PASS:1
QM5_10041,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,4,P2;Q02;Q04,INFRA_FAIL:2;PASS:1;FAIL:1
QM5_10042,AUDUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,824,P2;Q02;Q03;Q04,PASS:436;FAIL:387;INFRA_FAIL:1
QM5_10042,EURGBP.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,2,Q02,FAIL:2
QM5_10042,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,P2,FAIL:6
QM5_10042,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,400,P2;Q02;Q03;Q04,PASS:224;FAIL:176
QM5_10042,USDCAD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,P2,FAIL:6
QM5_10042,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q05,Q05 Gross Full-History Robustness,Q02,Q02 Baseline Screening,Q03,MISSING,False,21,P2;Q02;Q04;Q05,INFRA_FAIL:11;PASS:9;FAIL:1
QM5_10043,AUDUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,1,Q02,INFRA_FAIL:1
QM5_10043,EURJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,Q02;Q04,INFRA_FAIL:3;PASS:2;FAIL:1
QM5_10043,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,Q02;Q04,FAIL:4;PASS:2
QM5_10043,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,PASS:4;INFRA_FAIL:3;FAIL:2
QM5_10043,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,Q02;Q04,PASS:4;FAIL:2
QM5_10044,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q02,Q02 Baseline Screening,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,Q02,INVALID:5;PASS:1
QM5_10044,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,INFRA,True,9,Q02;Q03;Q04,INVALID:5;PASS:2;INFRA_FAIL:1;FAIL:1
QM5_10044,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,3,Q02;Q04,INFRA_FAIL:1;PASS:1;FAIL:1
QM5_10044,XAUUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10045,AUDUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_10045,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,6,Q02,INFRA_FAIL:5;FAIL:1
QM5_10045,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1
QM5_10045,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_10046,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,14,Q02;Q04,INFRA_FAIL:12;PASS:1;FAIL:1
QM5_10046,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,17,Q02;Q03;Q04,INFRA_FAIL:12;PASS:3;FAIL:2
QM5_10046,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,17,Q02;Q03;Q04,INFRA_FAIL:12;PASS:3;FAIL:2
QM5_10046,XAUUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,14,Q02;Q04,INFRA_FAIL:12;PASS:1;FAIL:1
QM5_10047,AUDCAD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,AUDCHF.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,AUDJPY.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,AUDNZD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,AUDUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,CADCHF.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,CADJPY.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,CHFJPY.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,EURAUD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,EURCAD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,EURCHF.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,EURGBP.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,EURJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04,INFRA_FAIL:3;PASS:1;FAIL:1
QM5_10047,EURNZD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,2,Q02;Q04,PASS:1;FAIL:1
QM5_10047,GBPAUD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,GBPCAD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,GBPCHF.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,GBPJPY.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,GBPNZD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,3,Q02;Q04,INFRA_FAIL:1;PASS:1;FAIL:1
QM5_10047,GDAXI.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,NDX.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,NZDCAD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,NZDCHF.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
QM5_10047,NZDJPY.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INVALID,False,1,Q02,INVALID:1
